"x","Sick","color","pen down?","x","Immune","color","pen down?","x","Healthy","color","pen down?","x","Total","color","pen down?","x","Vaccinated","color","pen down?"
"36","40","15","true","36","13","5","true","36","247","55","true","36","300","0","true","36","244","95","true"
"37","39","15","true","37","14","5","true","37","246","55","true","37","299","0","true","37","245","95","true"
"38","39","15","true","38","14","5","true","38","247","55","true","38","300","0","true","38","246","95","true"
"39","40","15","true","39","14","5","true","39","246","55","true","39","300","0","true","39","248","95","true"
"40","40","15","true","40","14","5","true","40","246","55","true","40","300","0","true","40","248","95","true"
"41","41","15","true","41","14","5","true","41","245","55","true","41","300","0","true","41","248","95","true"
"42","40","15","true","42","15","5","true","42","244","55","true","42","299","0","true","42","249","95","true"
"43","41","15","true","43","16","5","true","43","243","55","true","43","300","0","true","43","253","95","true"
"44","41","15","true","44","16","5","true","44","243","55","true","44","300","0","true","44","254","95","true"
"45","42","15","true","45","16","5","true","45","242","55","true","45","300","0","true","45","258","95","true"
"46","39","15","true","46","17","5","true","46","242","55","true","46","298","0","true","46","261","95","true"
"47","37","15","true","47","19","5","true","47","244","55","true","47","300","0","true","47","265","95","true"
"48","37","15","true","48","19","5","true","48","244","55","true","48","300","0","true","48","265","95","true"
"49","37","15","true","49","18","5","true","49","244","55","true","49","299","0","true","49","266","95","true"
"50","37","15","true","50","18","5","true","50","244","55","true","50","299","0","true","50","267","95","true"
"51","37","15","true","51","18","5","true","51","245","55","true","51","300","0","true","51","268","95","true"
"52","36","15","true","52","19","5","true","52","245","55","true","52","300","0","true","52","269","95","true"
"53","36","15","true","53","19","5","true","53","245","55","true","53","300","0","true","53","268","95","true"
"54","36","15","true","54","19","5","true","54","245","55","true","54","300","0","true","54","272","95","true"
"55","36","15","true","55","15","5","true","55","249","55","true","55","300","0","true","55","270","95","true"
"56","37","15","true","56","15","5","true","56","248","55","true","56","300","0","true","56","272","95","true"
"57","36","15","true","57","16","5","true","57","248","55","true","57","300","0","true","57","271","95","true"
"58","36","15","true","58","14","5","true","58","250","55","true","58","300","0","true","58","272","95","true"
"59","37","15","true","59","14","5","true","59","249","55","true","59","300","0","true","59","270","95","true"
"60","37","15","true","60","14","5","true","60","248","55","true","60","299","0","true","60","269","95","true"
"61","37","15","true","61","13","5","true","61","249","55","true","61","299","0","true","61","268","95","true"
"62","38","15","true","62","13","5","true","62","249","55","true","62","300","0","true","62","268","95","true"
"63","39","15","true","63","13","5","true","63","248","55","true","63","300","0","true","63","268","95","true"
"64","38","15","true","64","12","5","true","64","250","55","true","64","300","0","true","64","268","95","true"
"65","39","15","true","65","12","5","true","65","249","55","true","65","300","0","true","65","268","95","true"
"66","39","15","true","66","12","5","true","66","249","55","true","66","300","0","true","66","270","95","true"
"67","40","15","true","67","11","5","true","67","249","55","true","67","300","0","true","67","273","95","true"
"68","40","15","true","68","12","5","true","68","248","55","true","68","300","0","true","68","272","95","true"
"69","40","15","true","69","12","5","true","69","248","55","true","69","300","0","true","69","272","95","true"
"70","39","15","true","70","11","5","true","70","249","55","true","70","299","0","true","70","271","95","true"
"71","40","15","true","71","11","5","true","71","249","55","true","71","300","0","true","71","275","95","true"
"72","40","15","true","72","11","5","true","72","249","55","true","72","300","0","true","72","273","95","true"
"73","40","15","true","73","11","5","true","73","249","55","true","73","300","0","true","73","276","95","true"
"74","39","15","true","74","10","5","true","74","251","55","true","74","300","0","true","74","278","95","true"
"75","38","15","true","75","10","5","true","75","252","55","true","75","300","0","true","75","280","95","true"
"76","38","15","true","76","10","5","true","76","252","55","true","76","300","0","true","76","281","95","true"
"77","37","15","true","77","10","5","true","77","252","55","true","77","299","0","true","77","279","95","true"
"78","38","15","true","78","10","5","true","78","252","55","true","78","300","0","true","78","279","95","true"
"79","38","15","true","79","11","5","true","79","251","55","true","79","300","0","true","79","278","95","true"
"80","39","15","true","80","11","5","true","80","250","55","true","80","300","0","true","80","280","95","true"
"81","39","15","true","81","11","5","true","81","250","55","true","81","300","0","true","81","276","95","true"
"82","39","15","true","82","11","5","true","82","250","55","true","82","300","0","true","82","275","95","true"
"83","39","15","true","83","10","5","true","83","251","55","true","83","300","0","true","83","275","95","true"
"84","38","15","true","84","11","5","true","84","251","55","true","84","300","0","true","84","273","95","true"
"85","38","15","true","85","11","5","true","85","251","55","true","85","300","0","true","85","271","95","true"
"86","37","15","true","86","11","5","true","86","252","55","true","86","300","0","true","86","269","95","true"
"87","37","15","true","87","9","5","true","87","254","55","true","87","300","0","true","87","269","95","true"
"88","38","15","true","88","9","5","true","88","253","55","true","88","300","0","true","88","269","95","true"
"89","37","15","true","89","9","5","true","89","254","55","true","89","300","0","true","89","271","95","true"
"90","37","15","true","90","9","5","true","90","254","55","true","90","300","0","true","90","269","95","true"
"91","38","15","true","91","9","5","true","91","253","55","true","91","300","0","true","91","269","95","true"
"92","38","15","true","92","8","5","true","92","254","55","true","92","300","0","true","92","271","95","true"
"93","37","15","true","93","9","5","true","93","254","55","true","93","300","0","true","93","270","95","true"
"94","36","15","true","94","10","5","true","94","254","55","true","94","300","0","true","94","269","95","true"
"95","36","15","true","95","10","5","true","95","254","55","true","95","300","0","true","95","268","95","true"
"96","37","15","true","96","10","5","true","96","253","55","true","96","300","0","true","96","266","95","true"
"97","38","15","true","97","9","5","true","97","253","55","true","97","300","0","true","97","267","95","true"
"98","38","15","true","98","9","5","true","98","253","55","true","98","300","0","true","98","262","95","true"
"99","38","15","true","99","9","5","true","99","253","55","true","99","300","0","true","99","263","95","true"
"100","39","15","true","100","9","5","true","100","252","55","true","100","300","0","true","100","262","95","true"
"101","40","15","true","101","9","5","true","101","251","55","true","101","300","0","true","101","261","95","true"
"102","41","15","true","102","9","5","true","102","250","55","true","102","300","0","true","102","261","95","true"
"103","41","15","true","103","10","5","true","103","249","55","true","103","300","0","true","103","262","95","true"
"104","40","15","true","104","9","5","true","104","251","55","true","104","300","0","true","104","263","95","true"
"105","40","15","true","105","9","5","true","105","251","55","true","105","300","0","true","105","263","95","true"
"106","38","15","true","106","10","5","true","106","251","55","true","106","299","0","true","106","262","95","true"
"107","38","15","true","107","10","5","true","107","252","55","true","107","300","0","true","107","263","95","true"
"108","38","15","true","108","9","5","true","108","253","55","true","108","300","0","true","108","264","95","true"
"109","40","15","true","109","9","5","true","109","251","55","true","109","300","0","true","109","264","95","true"
"110","39","15","true","110","9","5","true","110","252","55","true","110","300","0","true","110","263","95","true"
"111","39","15","true","111","9","5","true","111","252","55","true","111","300","0","true","111","262","95","true"
"112","39","15","true","112","9","5","true","112","252","55","true","112","300","0","true","112","261","95","true"
"113","39","15","true","113","9","5","true","113","252","55","true","113","300","0","true","113","260","95","true"
"114","40","15","true","114","8","5","true","114","252","55","true","114","300","0","true","114","260","95","true"
"115","39","15","true","115","9","5","true","115","252","55","true","115","300","0","true","115","258","95","true"
"116","37","15","true","116","11","5","true","116","252","55","true","116","300","0","true","116","259","95","true"
"117","36","15","true","117","10","5","true","117","253","55","true","117","299","0","true","117","261","95","true"
"118","37","15","true","118","10","5","true","118","253","55","true","118","300","0","true","118","263","95","true"
"119","37","15","true","119","9","5","true","119","254","55","true","119","300","0","true","119","264","95","true"
"120","37","15","true","120","9","5","true","120","254","55","true","120","300","0","true","120","264","95","true"
"121","39","15","true","121","9","5","true","121","252","55","true","121","300","0","true","121","263","95","true"
"122","39","15","true","122","9","5","true","122","252","55","true","122","300","0","true","122","264","95","true"
"123","38","15","true","123","10","5","true","123","252","55","true","123","300","0","true","123","265","95","true"
"124","38","15","true","124","10","5","true","124","252","55","true","124","300","0","true","124","264","95","true"
"125","37","15","true","125","12","5","true","125","251","55","true","125","300","0","true","125","262","95","true"
"126","38","15","true","126","11","5","true","126","251","55","true","126","300","0","true","126","260","95","true"
"127","39","15","true","127","12","5","true","127","249","55","true","127","300","0","true","127","262","95","true"
"128","39","15","true","128","12","5","true","128","249","55","true","128","300","0","true","128","263","95","true"
"129","39","15","true","129","12","5","true","129","249","55","true","129","300","0","true","129","259","95","true"
"130","39","15","true","130","12","5","true","130","249","55","true","130","300","0","true","130","261","95","true"
"131","40","15","true","131","12","5","true","131","248","55","true","131","300","0","true","131","262","95","true"
"132","42","15","true","132","12","5","true","132","245","55","true","132","299","0","true","132","263","95","true"
"133","44","15","true","133","11","5","true","133","245","55","true","133","300","0","true","133","264","95","true"
"134","43","15","true","134","11","5","true","134","246","55","true","134","300","0","true","134","265","95","true"
"135","41","15","true","135","13","5","true","135","246","55","true","135","300","0","true","135","264","95","true"
"136","42","15","true","136","13","5","true","136","245","55","true","136","300","0","true","136","264","95","true"
"137","43","15","true","137","13","5","true","137","244","55","true","137","300","0","true","137","266","95","true"
"138","45","15","true","138","13","5","true","138","242","55","true","138","300","0","true","138","265","95","true"
"139","45","15","true","139","13","5","true","139","242","55","true","139","300","0","true","139","267","95","true"
"140","44","15","true","140","15","5","true","140","241","55","true","140","300","0","true","140","264","95","true"
"141","44","15","true","141","15","5","true","141","241","55","true","141","300","0","true","141","262","95","true"
"142","43","15","true","142","16","5","true","142","241","55","true","142","300","0","true","142","259","95","true"
"143","44","15","true","143","15","5","true","143","241","55","true","143","300","0","true","143","259","95","true"
"144","44","15","true","144","15","5","true","144","241","55","true","144","300","0","true","144","257","95","true"
"145","45","15","true","145","15","5","true","145","240","55","true","145","300","0","true","145","255","95","true"
"146","42","15","true","146","16","5","true","146","241","55","true","146","299","0","true","146","254","95","true"
"147","40","15","true","147","19","5","true","147","241","55","true","147","300","0","true","147","256","95","true"
"148","42","15","true","148","19","5","true","148","239","55","true","148","300","0","true","148","253","95","true"
"149","44","15","true","149","19","5","true","149","237","55","true","149","300","0","true","149","253","95","true"
"150","43","15","true","150","20","5","true","150","237","55","true","150","300","0","true","150","254","95","true"
"151","43","15","true","151","20","5","true","151","237","55","true","151","300","0","true","151","257","95","true"
"152","44","15","true","152","20","5","true","152","236","55","true","152","300","0","true","152","259","95","true"
"153","43","15","true","153","21","5","true","153","236","55","true","153","300","0","true","153","259","95","true"
"154","44","15","true","154","21","5","true","154","235","55","true","154","300","0","true","154","260","95","true"
"155","43","15","true","155","21","5","true","155","236","55","true","155","300","0","true","155","264","95","true"
"156","43","15","true","156","19","5","true","156","238","55","true","156","300","0","true","156","263","95","true"
"157","43","15","true","157","19","5","true","157","238","55","true","157","300","0","true","157","263","95","true"
"158","42","15","true","158","19","5","true","158","239","55","true","158","300","0","true","158","266","95","true"
"159","42","15","true","159","19","5","true","159","239","55","true","159","300","0","true","159","267","95","true"
"160","42","15","true","160","19","5","true","160","239","55","true","160","300","0","true","160","268","95","true"
"161","41","15","true","161","20","5","true","161","238","55","true","161","299","0","true","161","269","95","true"
"162","42","15","true","162","20","5","true","162","237","55","true","162","299","0","true","162","269","95","true"
"163","41","15","true","163","21","5","true","163","237","55","true","163","299","0","true","163","267","95","true"
"164","40","15","true","164","21","5","true","164","239","55","true","164","300","0","true","164","270","95","true"
"165","41","15","true","165","19","5","true","165","240","55","true","165","300","0","true","165","271","95","true"
"166","40","15","true","166","20","5","true","166","240","55","true","166","300","0","true","166","270","95","true"
"167","39","15","true","167","20","5","true","167","241","55","true","167","300","0","true","167","269","95","true"
"168","39","15","true","168","20","5","true","168","241","55","true","168","300","0","true","168","267","95","true"
"169","39","15","true","169","20","5","true","169","241","55","true","169","300","0","true","169","267","95","true"
"170","39","15","true","170","20","5","true","170","241","55","true","170","300","0","true","170","264","95","true"
"171","38","15","true","171","21","5","true","171","241","55","true","171","300","0","true","171","263","95","true"
"172","39","15","true","172","21","5","true","172","240","55","true","172","300","0","true","172","263","95","true"
"173","39","15","true","173","21","5","true","173","240","55","true","173","300","0","true","173","262","95","true"
"174","39","15","true","174","20","5","true","174","241","55","true","174","300","0","true","174","262","95","true"
"175","40","15","true","175","18","5","true","175","242","55","true","175","300","0","true","175","263","95","true"
"176","41","15","true","176","18","5","true","176","241","55","true","176","300","0","true","176","262","95","true"
"177","41","15","true","177","18","5","true","177","241","55","true","177","300","0","true","177","264","95","true"
"178","41","15","true","178","19","5","true","178","240","55","true","178","300","0","true","178","265","95","true"
"179","42","15","true","179","19","5","true","179","239","55","true","179","300","0","true","179","265","95","true"
"180","41","15","true","180","18","5","true","180","241","55","true","180","300","0","true","180","265","95","true"
"181","40","15","true","181","18","5","true","181","241","55","true","181","299","0","true","181","265","95","true"
"182","40","15","true","182","17","5","true","182","243","55","true","182","300","0","true","182","268","95","true"
"183","40","15","true","183","17","5","true","183","243","55","true","183","300","0","true","183","270","95","true"
"184","40","15","true","184","17","5","true","184","243","55","true","184","300","0","true","184","271","95","true"
"185","40","15","true","185","17","5","true","185","243","55","true","185","300","0","true","185","270","95","true"
"186","42","15","true","186","15","5","true","186","243","55","true","186","300","0","true","186","273","95","true"
"187","42","15","true","187","13","5","true","187","245","55","true","187","300","0","true","187","274","95","true"
"188","41","15","true","188","14","5","true","188","245","55","true","188","300","0","true","188","271","95","true"
"189","41","15","true","189","14","5","true","189","245","55","true","189","300","0","true","189","272","95","true"
"190","42","15","true","190","13","5","true","190","245","55","true","190","300","0","true","190","274","95","true"
"191","42","15","true","191","13","5","true","191","245","55","true","191","300","0","true","191","274","95","true"
"192","42","15","true","192","13","5","true","192","245","55","true","192","300","0","true","192","276","95","true"
"193","42","15","true","193","12","5","true","193","246","55","true","193","300","0","true","193","277","95","true"
"194","42","15","true","194","12","5","true","194","246","55","true","194","300","0","true","194","279","95","true"
"195","43","15","true","195","11","5","true","195","246","55","true","195","300","0","true","195","278","95","true"
"196","44","15","true","196","11","5","true","196","245","55","true","196","300","0","true","196","277","95","true"
"197","44","15","true","197","11","5","true","197","245","55","true","197","300","0","true","197","277","95","true"
"198","44","15","true","198","11","5","true","198","245","55","true","198","300","0","true","198","278","95","true"
"199","45","15","true","199","12","5","true","199","243","55","true","199","300","0","true","199","278","95","true"
"200","45","15","true","200","12","5","true","200","243","55","true","200","300","0","true","200","277","95","true"
"201","44","15","true","201","12","5","true","201","244","55","true","201","300","0","true","201","278","95","true"
"202","45","15","true","202","12","5","true","202","242","55","true","202","299","0","true","202","277","95","true"
"203","45","15","true","203","10","5","true","203","245","55","true","203","300","0","true","203","276","95","true"
"204","45","15","true","204","9","5","true","204","246","55","true","204","300","0","true","204","275","95","true"
"205","43","15","true","205","10","5","true","205","246","55","true","205","299","0","true","205","272","95","true"
"206","45","15","true","206","9","5","true","206","246","55","true","206","300","0","true","206","273","95","true"
"207","45","15","true","207","8","5","true","207","247","55","true","207","300","0","true","207","271","95","true"
"208","45","15","true","208","8","5","true","208","247","55","true","208","300","0","true","208","269","95","true"
"209","47","15","true","209","8","5","true","209","245","55","true","209","300","0","true","209","271","95","true"
"210","46","15","true","210","9","5","true","210","245","55","true","210","300","0","true","210","270","95","true"
"211","45","15","true","211","9","5","true","211","246","55","true","211","300","0","true","211","270","95","true"
"212","45","15","true","212","9","5","true","212","246","55","true","212","300","0","true","212","269","95","true"
"213","44","15","true","213","10","5","true","213","246","55","true","213","300","0","true","213","269","95","true"
"214","45","15","true","214","10","5","true","214","245","55","true","214","300","0","true","214","268","95","true"
"215","44","15","true","215","11","5","true","215","245","55","true","215","300","0","true","215","268","95","true"
"216","44","15","true","216","11","5","true","216","245","55","true","216","300","0","true","216","269","95","true"
"217","46","15","true","217","11","5","true","217","243","55","true","217","300","0","true","217","269","95","true"
"218","47","15","true","218","10","5","true","218","243","55","true","218","300","0","true","218","269","95","true"
"219","47","15","true","219","10","5","true","219","243","55","true","219","300","0","true","219","270","95","true"
"220","48","15","true","220","9","5","true","220","243","55","true","220","300","0","true","220","269","95","true"
"221","46","15","true","221","10","5","true","221","243","55","true","221","299","0","true","221","269","95","true"
"222","47","15","true","222","10","5","true","222","243","55","true","222","300","0","true","222","272","95","true"
"223","46","15","true","223","11","5","true","223","243","55","true","223","300","0","true","223","270","95","true"
"224","47","15","true","224","11","5","true","224","242","55","true","224","300","0","true","224","272","95","true"
"225","48","15","true","225","11","5","true","225","241","55","true","225","300","0","true","225","273","95","true"
"226","47","15","true","226","13","5","true","226","240","55","true","226","300","0","true","226","272","95","true"
"227","47","15","true","227","12","5","true","227","241","55","true","227","300","0","true","227","269","95","true"
"228","48","15","true","228","11","5","true","228","241","55","true","228","300","0","true","228","266","95","true"
"229","48","15","true","229","11","5","true","229","241","55","true","229","300","0","true","229","265","95","true"
"230","48","15","true","230","11","5","true","230","241","55","true","230","300","0","true","230","264","95","true"
"231","51","15","true","231","11","5","true","231","238","55","true","231","300","0","true","231","264","95","true"
"232","50","15","true","232","12","5","true","232","238","55","true","232","300","0","true","232","263","95","true"
"233","49","15","true","233","13","5","true","233","238","55","true","233","300","0","true","233","264","95","true"
"234","47","15","true","234","15","5","true","234","238","55","true","234","300","0","true","234","264","95","true"
"235","46","15","true","235","16","5","true","235","238","55","true","235","300","0","true","235","265","95","true"
"236","46","15","true","236","16","5","true","236","238","55","true","236","300","0","true","236","266","95","true"
"237","45","15","true","237","17","5","true","237","238","55","true","237","300","0","true","237","265","95","true"
"238","46","15","true","238","17","5","true","238","236","55","true","238","299","0","true","238","264","95","true"
"239","45","15","true","239","17","5","true","239","238","55","true","239","300","0","true","239","263","95","true"
"240","45","15","true","240","17","5","true","240","238","55","true","240","300","0","true","240","262","95","true"
"241","45","15","true","241","16","5","true","241","239","55","true","241","300","0","true","241","263","95","true"
"242","46","15","true","242","16","5","true","242","238","55","true","242","300","0","true","242","262","95","true"
"243","47","15","true","243","16","5","true","243","237","55","true","243","300","0","true","243","262","95","true"
"244","47","15","true","244","16","5","true","244","237","55","true","244","300","0","true","244","262","95","true"
"245","48","15","true","245","15","5","true","245","237","55","true","245","300","0","true","245","262","95","true"
"246","48","15","true","246","15","5","true","246","236","55","true","246","299","0","true","246","259","95","true"
"247","50","15","true","247","15","5","true","247","235","55","true","247","300","0","true","247","260","95","true"
"248","50","15","true","248","15","5","true","248","235","55","true","248","300","0","true","248","264","95","true"
"249","52","15","true","249","15","5","true","249","233","55","true","249","300","0","true","249","264","95","true"
"250","54","15","true","250","14","5","true","250","232","55","true","250","300","0","true","250","264","95","true"
"251","56","15","true","251","13","5","true","251","231","55","true","251","300","0","true","251","265","95","true"
"252","55","15","true","252","14","5","true","252","231","55","true","252","300","0","true","252","266","95","true"
"253","56","15","true","253","14","5","true","253","230","55","true","253","300","0","true","253","266","95","true"
"254","56","15","true","254","14","5","true","254","230","55","true","254","300","0","true","254","267","95","true"
"255","59","15","true","255","14","5","true","255","227","55","true","255","300","0","true","255","270","95","true"
"256","59","15","true","256","14","5","true","256","227","55","true","256","300","0","true","256","269","95","true"
"257","60","15","true","257","14","5","true","257","226","55","true","257","300","0","true","257","269","95","true"
"258","60","15","true","258","14","5","true","258","226","55","true","258","300","0","true","258","271","95","true"
"259","59","15","true","259","15","5","true","259","225","55","true","259","299","0","true","259","270","95","true"
"260","58","15","true","260","16","5","true","260","226","55","true","260","300","0","true","260","272","95","true"
"261","57","15","true","261","16","5","true","261","227","55","true","261","300","0","true","261","271","95","true"
"262","57","15","true","262","16","5","true","262","227","55","true","262","300","0","true","262","271","95","true"
"263","57","15","true","263","15","5","true","263","227","55","true","263","299","0","true","263","270","95","true"
"264","57","15","true","264","15","5","true","264","228","55","true","264","300","0","true","264","271","95","true"
"265","56","15","true","265","16","5","true","265","228","55","true","265","300","0","true","265","273","95","true"
"266","55","15","true","266","15","5","true","266","230","55","true","266","300","0","true","266","271","95","true"
"267","53","15","true","267","16","5","true","267","231","55","true","267","300","0","true","267","273","95","true"
"268","53","15","true","268","16","5","true","268","231","55","true","268","300","0","true","268","275","95","true"
"269","51","15","true","269","18","5","true","269","231","55","true","269","300","0","true","269","271","95","true"
"270","49","15","true","270","20","5","true","270","231","55","true","270","300","0","true","270","271","95","true"
"271","51","15","true","271","20","5","true","271","229","55","true","271","300","0","true","271","270","95","true"
"272","52","15","true","272","19","5","true","272","229","55","true","272","300","0","true","272","268","95","true"
"273","50","15","true","273","20","5","true","273","230","55","true","273","300","0","true","273","268","95","true"
"274","51","15","true","274","18","5","true","274","231","55","true","274","300","0","true","274","268","95","true"
"275","52","15","true","275","17","5","true","275","231","55","true","275","300","0","true","275","266","95","true"
"276","52","15","true","276","17","5","true","276","231","55","true","276","300","0","true","276","267","95","true"
"277","52","15","true","277","16","5","true","277","232","55","true","277","300","0","true","277","268","95","true"
"278","52","15","true","278","16","5","true","278","232","55","true","278","300","0","true","278","268","95","true"
"279","53","15","true","279","15","5","true","279","232","55","true","279","300","0","true","279","269","95","true"
"280","52","15","true","280","15","5","true","280","232","55","true","280","299","0","true","280","272","95","true"
"281","52","15","true","281","16","5","true","281","232","55","true","281","300","0","true","281","271","95","true"
"282","52","15","true","282","16","5","true","282","232","55","true","282","300","0","true","282","270","95","true"
"283","52","15","true","283","16","5","true","283","232","55","true","283","300","0","true","283","270","95","true"
"284","52","15","true","284","16","5","true","284","232","55","true","284","300","0","true","284","270","95","true"
"285","53","15","true","285","16","5","true","285","231","55","true","285","300","0","true","285","270","95","true"
"286","52","15","true","286","16","5","true","286","232","55","true","286","300","0","true","286","272","95","true"
"287","52","15","true","287","16","5","true","287","232","55","true","287","300","0","true","287","271","95","true"
"288","52","15","true","288","17","5","true","288","231","55","true","288","300","0","true","288","271","95","true"
"289","51","15","true","289","18","5","true","289","231","55","true","289","300","0","true","289","272","95","true"
"290","52","15","true","290","18","5","true","290","230","55","true","290","300","0","true","290","274","95","true"
"291","52","15","true","291","18","5","true","291","230","55","true","291","300","0","true","291","277","95","true"
"292","52","15","true","292","17","5","true","292","231","55","true","292","300","0","true","292","276","95","true"
"293","52","15","true","293","17","5","true","293","231","55","true","293","300","0","true","293","277","95","true"
"294","51","15","true","294","18","5","true","294","231","55","true","294","300","0","true","294","278","95","true"
"295","52","15","true","295","17","5","true","295","231","55","true","295","300","0","true","295","276","95","true"
"296","51","15","true","296","18","5","true","296","231","55","true","296","300","0","true","296","276","95","true"
"297","51","15","true","297","18","5","true","297","231","55","true","297","300","0","true","297","278","95","true"
"298","51","15","true","298","18","5","true","298","231","55","true","298","300","0","true","298","276","95","true"
"299","51","15","true","299","16","5","true","299","233","55","true","299","300","0","true","299","275","95","true"
"300","51","15","true","300","16","5","true","300","233","55","true","300","300","0","true","300","274","95","true"
"301","53","15","true","301","15","5","true","301","232","55","true","301","300","0","true","301","273","95","true"
"302","52","15","true","302","16","5","true","302","232","55","true","302","300","0","true","302","274","95","true"
"303","51","15","true","303","17","5","true","303","232","55","true","303","300","0","true","303","275","95","true"
"304","51","15","true","304","17","5","true","304","232","55","true","304","300","0","true","304","276","95","true"
"305","50","15","true","305","17","5","true","305","233","55","true","305","300","0","true","305","276","95","true"
"306","50","15","true","306","16","5","true","306","234","55","true","306","300","0","true","306","275","95","true"
"307","50","15","true","307","15","5","true","307","235","55","true","307","300","0","true","307","274","95","true"
"308","50","15","true","308","15","5","true","308","235","55","true","308","300","0","true","308","274","95","true"
"309","49","15","true","309","14","5","true","309","237","55","true","309","300","0","true","309","275","95","true"
"310","48","15","true","310","13","5","true","310","239","55","true","310","300","0","true","310","274","95","true"
"311","47","15","true","311","13","5","true","311","240","55","true","311","300","0","true","311","272","95","true"
"312","47","15","true","312","13","5","true","312","240","55","true","312","300","0","true","312","273","95","true"
"313","47","15","true","313","11","5","true","313","242","55","true","313","300","0","true","313","272","95","true"
"314","45","15","true","314","13","5","true","314","242","55","true","314","300","0","true","314","274","95","true"
"315","44","15","true","315","14","5","true","315","242","55","true","315","300","0","true","315","274","95","true"
"316","42","15","true","316","15","5","true","316","243","55","true","316","300","0","true","316","272","95","true"
"317","43","15","true","317","16","5","true","317","241","55","true","317","300","0","true","317","272","95","true"
"318","43","15","true","318","17","5","true","318","240","55","true","318","300","0","true","318","271","95","true"
"319","43","15","true","319","17","5","true","319","240","55","true","319","300","0","true","319","271","95","true"
"320","43","15","true","320","18","5","true","320","239","55","true","320","300","0","true","320","270","95","true"
"321","45","15","true","321","17","5","true","321","238","55","true","321","300","0","true","321","274","95","true"
"322","45","15","true","322","17","5","true","322","238","55","true","322","300","0","true","322","274","95","true"
"323","44","15","true","323","17","5","true","323","238","55","true","323","299","0","true","323","273","95","true"
"324","45","15","true","324","17","5","true","324","238","55","true","324","300","0","true","324","274","95","true"
"325","45","15","true","325","17","5","true","325","238","55","true","325","300","0","true","325","273","95","true"
"326","46","15","true","326","17","5","true","326","237","55","true","326","300","0","true","326","274","95","true"
"327","45","15","true","327","18","5","true","327","237","55","true","327","300","0","true","327","273","95","true"
"328","46","15","true","328","17","5","true","328","237","55","true","328","300","0","true","328","269","95","true"
"329","46","15","true","329","16","5","true","329","238","55","true","329","300","0","true","329","271","95","true"
